record_index,drug_name,model_id,canonical_smiles,ic50_original,ic50_transformed,split
95568,GSK650394,ACH-000847,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,-0.38438157,0.4903916437432586,train
95569,Sepantronium bromide,ACH-000997,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],-2.43005547,0.4395458143847121,train
95570,CGP-60474,ACH-000112,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,-3.51697985,0.4129707247926738,train
95571,Nilotinib,ACH-000320,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,2.27530705,0.5566385376861261,train
95572,OSU-03012,ACH-000978,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F,2.75375498,0.5684121029319034,train
95573,AZD7762,ACH-000105,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,-1.73890652,0.45663655048883767,train
95574,Saracatinib,ACH-000363,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,3.49655764,0.5865341000958028,train
95575,Pelitinib,ACH-000315,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C,1.04731592,0.5261589915119915,train
95576,Midostaurin,ACH-000680,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,1.10200596,0.5275223016735803,train
95577,Ponatinib,ACH-000171,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,-0.33890097,0.4915282865753548,train
95578,Lapatinib,ACH-000985,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,2.24037453,0.5557762610459858,train
95579,Embelin,ACH-000875,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,2.23595391,0.5556671181077076,train
95580,CHIR-99021,ACH-001399,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,3.72204455,0.5919915448891916,train
95581,Luminespib,ACH-000153,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-2.90833116,0.4277999187227593,train
95582,Pictilisib,ACH-000573,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,0.7622044,0.5190458902130323,train
95583,JNK-9L,ACH-000380,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F,-0.53616933,0.486598977007243,train
95584,Midostaurin,ACH-000065,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,-0.91996053,0.4770171936126199,train
95585,Bosutinib,ACH-000532,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,2.37233429,0.5590317591197637,train
95586,BMS-345541,ACH-000977,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,2.85698029,0.5709426145271663,train
95587,FR-180204,ACH-001605,C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N,6.12003527,0.6483976980968266,train
95588,Gemcitabine,ACH-000114,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,-3.05770165,0.4241475279463546,train
95589,Cisplatin,ACH-000958,N.N.Cl[Pt]Cl,2.373048,0.5590493530856389,train
95590,JW-7-24-1,ACH-000065,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,-0.03650831,0.49908729326375584,train
95591,Dabrafenib,ACH-000841,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,1.77587173,0.5442804808259062,train
95592,SN-38,ACH-000374,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-2.82330551,0.4298825032848518,train
95593,STF-62247,ACH-000605,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,4.75863135,0.6167705396675637,train
95594,XAV939,ACH-000472,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,3.53893626,0.5875614535592506,train
95595,SB-505124,ACH-000766,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4,3.35578168,0.5831160088104566,train
95596,IOX2,ACH-000951,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,0.42966044,0.5107398588301123,train
95597,NSC-207895,ACH-000482,CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],5.37235239,0.6311690298034127,train
95598,PAC-1,ACH-000414,C=CCC1=C(C(=CC=C1)C=NNC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O,2.19658837,0.5546949665330193,train
95599,PF-562271,ACH-000617,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,1.99141286,0.54962144228342,train
95600,Vinorelbine,ACH-001307,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-5.2749676,0.37110091801554734,train
95601,UNC0638,ACH-000482,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,2.41788662,0.5601543897075838,train
95602,KIN001-266,ACH-000677,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,5.87814524,0.6428635390531388,train
95603,Quizartinib,ACH-000568,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,2.77634252,0.5689661341278417,train
95604,Cyclopamine,ACH-000287,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1,3.35208441,0.5830261284737195,train
95605,AZD6482,ACH-000778,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,3.654306,0.5903543905980693,train
95606,XMD11-85h,ACH-000504,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,4.56637844,0.6122162768544821,train
95607,JQ1,ACH-000893,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.59706871,0.5645642328373169,train
95608,PLX-4720,ACH-000704,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,3.97900362,0.5981830951560707,train
95609,Sepantronium bromide,ACH-001625,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],-5.36772169,0.3689387769779628,train
95610,ZG-10,ACH-000486,CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,1.21834512,0.5304210074115112,train
95611,T0901317,ACH-000367,C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O,3.73785931,0.5923734750928474,train
95612,5-Fluorouracil,ACH-000903,C1=C(C(=O)NC(=O)N1)F,6.40063924,0.6547679105709162,train
95613,YK-4-279,ACH-000450,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O,0.97515045,0.5243594610921298,train
95614,NPK76-II-72-1,ACH-000781,CC1CC(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,4.90986396,0.6203387744882569,train
95615,Bryostatin 1,ACH-001336,CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O,-3.6046572,0.4108468329389651,train
95616,GSK1070916,ACH-000384,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,3.79718913,0.5938053063791393,train
95617,Tipifarnib,ACH-000422,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,4.32096676,0.606374224002463,train
95618,NG-25,ACH-000615,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,2.47912636,0.5616626629604387,train
95619,S-Trityl-L-cysteine,ACH-002077,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N,3.06828298,0.5761108964664712,train
95620,JW-7-24-1,ACH-001543,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,2.28558838,0.5568922579666742,train
95621,Selumetinib,ACH-000482,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,4.11782495,0.6015152105976278,train
95622,Bicalutamide,ACH-000945,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,5.09653036,0.6247251344858478,train
95623,Tipifarnib,ACH-000638,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,1.29683927,0.5323756202448194,train
95624,TAK-715,ACH-000365,CCC1=NC(=C(S1)C2=CC(=NC=C2)NC(=O)C3=CC=CC=C3)C4=CC=CC(=C4)C,3.71596624,0.5918447226701019,train
95625,Vinblastine,ACH-000111,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-5.10694932,0.3750306313830192,train
95626,Crizotinib,ACH-001819,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,2.96238681,0.5735227746738409,train
95627,SB216763,ACH-001332,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,4.89756937,0.6200491712404209,train
95628,Pyrimethamine,ACH-000111,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,3.26831599,0.5809882569607329,train
95629,Dactolisib,ACH-000561,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-2.22784689,0.4445330541889051,train
95630,KIN001-266,ACH-000935,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,2.98207846,0.5740043515310993,train
95631,Methotrexate,ACH-001542,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,-3.36199121,0.41673305044616943,train
95632,EHT-1864,ACH-000823,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl,4.43355057,0.609058182655195,train
95633,Paclitaxel,ACH-000366,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,-2.56752296,0.4361622327001303,train
95634,Linifanib,ACH-000943,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,2.28024471,0.5567603918120779,train
95635,S-Trityl-L-cysteine,ACH-002215,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N,0.74214868,0.5185452057688503,train
95636,IOX2,ACH-000756,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,-0.11148805,0.4972128276194376,train
95637,FMK,ACH-002040,CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)C(=O)CF,4.28746292,0.6055742548343371,train
95638,OSI-930,ACH-000250,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,4.53562708,0.6114859650416785,train
95639,Belinostat,ACH-000448,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,0.12372916,0.50309318953898,train
95640,HG6-64-1,ACH-000605,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)C=CC4=CN=C5C(=C4OC)C=CN5)C(F)(F)F,2.3261015,0.5578917412313291,train
95641,JNK Inhibitor VIII,ACH-000589,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.31210997,0.606162806226946,train
95642,Dabrafenib,ACH-000579,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,-3.3545656,0.4169135533872989,train
95643,PF-562271,ACH-000830,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,3.32694439,0.5824148305663225,train
95644,WH-4-023,ACH-000115,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C,3.73112691,0.592210899650426,train
95645,Pevonedistat,ACH-000384,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,-0.88247373,0.4779524630077081,train
95646,Refametinib,ACH-000456,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,0.59095378,0.5147695464875671,train
95647,AKT inhibitor VIII,ACH-001398,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,3.18512875,0.5789617856987969,train
95648,Nilotinib,ACH-000247,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3.71537574,0.5918304582062482,train
95649,Afatinib,ACH-000114,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,0.53996379,0.5134958158658741,train
95650,Crizotinib,ACH-000515,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,3.17432724,0.5786984602173657,train
95651,AR-42,ACH-000320,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-2.22125515,0.4446958256314063,train
95652,Sepantronium bromide,ACH-000860,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],-5.92731037,0.35600847324185414,train
95653,STF-62247,ACH-000650,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,3.22131982,0.5798437444473646,train
95654,BMS-536924,ACH-001399,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,1.91084898,0.5476263956589497,train
95655,AZD6482,ACH-000056,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1.66792925,0.5416018294479005,train
95656,AKT inhibitor VIII,ACH-000363,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,2.44674238,0.5608652182259263,train
95657,Gefitinib,ACH-000528,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,1.76403327,0.5439868252054476,train
95658,Avagacestat,ACH-001820,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,4.01878082,0.5991388057448107,train
95659,WIKI4,ACH-000443,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.397681,0.50994071492967,train
95660,JQ1,ACH-001086,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,0.5566979,0.5139138542871858,train
95661,Linifanib,ACH-000337,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,2.44601269,0.5608472462152335,train
95662,Linifanib,ACH-000294,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,1.60877976,0.5401329721092132,train
95663,Idelalisib,ACH-000431,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,4.00432642,0.5987916025624186,train
95664,GW441756,ACH-000293,CN1C=C(C2=CC=CC=C21)C=C3C4=C(C=CC=N4)NC3=O.Cl,2.79444301,0.5694099816641306,train
95665,PAC-1,ACH-000536,C=CCC1=C(C(=CC=C1)C=NNC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O,3.91411675,0.5966224850738289,train
95666,NG-25,ACH-001605,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,4.62868856,0.6136945274741457,train
95667,Dabrafenib,ACH-000581,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,3.85517234,0.5952031004824783,train
95668,STF-62247,ACH-000803,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,5.04965067,0.6236254289732931,train
95669,Tamoxifen,ACH-000910,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,4.4158801,0.6086373566212104,train
95670,TPCA-1,ACH-001306,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,4.3019683,0.6059206686387034,train
95671,JQ1,ACH-000155,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,0.8060018,0.5201391435377084,train
95672,Dacinostat,ACH-000788,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,-2.62971653,0.43463335089014044,train
95673,Linsitinib,ACH-000743,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,1.61405344,0.5402639619256546,train
95674,Masitinib,ACH-000346,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,3.77513998,0.5932733698300959,train
95675,Afatinib,ACH-000365,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,3.53691297,0.5875124216988505,train
95676,MPS-1-IN-1,ACH-000260,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,4.01518417,0.5990524213840168,train
95677,Pazopanib,ACH-000252,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,4.96160854,0.6215566943838392,train
95678,UNC1215,ACH-000787,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,2.2875084,0.5569396364905481,train
95679,CHIR-99021,ACH-000360,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,5.04209577,0.623448086258354,train
95680,Afatinib,ACH-000579,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,2.34612745,0.5583856209545377,train
95681,MK-2206,ACH-000243,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,2.16065262,0.5538071495586735,train
95682,(5Z)-7-Oxozeaenol,ACH-000585,CC1CC=CC(=O)C(C(CC=CC2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,-1.68583083,0.4579537625158721,train
95683,Zibotentan,ACH-000745,CC1=CN=C(C(=N1)OC)NS(=O)(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4,4.44199326,0.6092591899142218,train
95684,Daporinad,ACH-000244,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,0.9750594,0.5243571902443817,train
95685,QL-XII-47,ACH-000149,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5,0.37724349,0.5094299689399611,train
95686,AZD8055,ACH-000666,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOCC5C,-0.64630668,0.4838479550321553,train
95687,Gefitinib,ACH-000416,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,1.37952421,0.5344335142504529,train
95688,EHT-1864,ACH-000478,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl,4.59860712,0.6129811326339859,train
95689,PF-562271,ACH-001190,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,1.65522916,0.5412865086004887,train
95690,CUDC-101,ACH-000568,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,2.38475291,0.5593378745624669,train
95691,WHI-P97,ACH-000366,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC,4.69027305,0.6151535067062216,train
95692,Camptothecin,ACH-000353,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-4.67392892,0.3852334964389556,train
95693,UNC0638,ACH-000855,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,3.89061821,0.596056831415988,train
95694,KIN001-270,ACH-000117,CC1=C(C=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)NS(=O)(=O)C,5.34417458,0.6305128232579404,train
95695,Palbociclib,ACH-000859,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,2.76830933,0.5687691143215604,train
95696,Lenalidomide,ACH-000601,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,3.12954044,0.5776061455103569,train
95697,DMOG,ACH-000303,COC(=O)CNC(=O)C(=O)OC,8.26552264,0.6956254310430035,train
95698,Mitomycin-C,ACH-000353,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,-2.41387971,0.4399443355000419,train
95699,Olaparib,ACH-000349,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,3.2238168,0.5799045759036379,train
95700,Pyrimethamine,ACH-000756,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,4.54152157,0.6116259917531367,train
95701,CP724714,ACH-000259,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C,3.88204245,0.5958503331988789,train
95702,WH-4-023,ACH-000105,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C,-4.18406938,0.39689801865348306,train
95703,QS11,ACH-000783,C1CC2=C(C1)C=C(C=C2)OC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C6=CC=CC=C6)NC(CC7=CC=CC=C7)CO,1.77960364,0.544373045306845,train
95704,SB52334,ACH-000738,C1=CC=C(C=C1)C2=C(C=CC=N2)C(=O)O,2.74983532,0.5683159433400712,train
95705,MPS-1-IN-1,ACH-000232,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,2.62881943,0.5653446047933872,train
95706,Ruxolitinib,ACH-000827,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,3.61068421,0.5892990440276135,train
95707,Refametinib,ACH-000258,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,-2.66685229,0.4337210467580861,train
95708,Daporinad,ACH-000770,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,-4.68750146,0.3849121099177354,train
95709,Cisplatin,ACH-001819,N.N.Cl[Pt]Cl,3.35912279,0.5831972261749916,train
